net4 (e=0.05)	1	timeout	901.4117225589998
net4 (e=0.05)	2	timeout	901.3317872519997
net4 (e=0.05)	3	timeout	902.4888644709999
net4 (e=0.05)	4	safe	743.7244256680005
net4 (e=0.05)	5	timeout	902.070740057
net4 (e=0.05)	6	timeout	902.6133687580004
net4 (e=0.05)	7	unsafe	0.26984617299967795
net4 (e=0.05)	8	unsafe	0.3897734610000043
net4 (e=0.05)	9	timeout	901.6138477530003
net4 (e=0.05)	10	timeout	901.7654500479985
net4 (e=0.05)	11	timeout	900.4852286019996
net4 (e=0.05)	12	timeout	901.4783133000001
net4 (e=0.05)	13	timeout	901.9520103989998
net4 (e=0.05)	14	timeout	900.9977876590001
net4 (e=0.05)	15	timeout	902.316579929
net4 (e=0.05)	16	timeout	901.5123353980016
net4 (e=0.05)	17	timeout	901.778400313
net4 (e=0.05)	18	timeout	900.8003313669997
net4 (e=0.05)	19	unsafe	0.25775287299984484
net4 (e=0.05)	20	unsafe	0.4892784149997169
net4 (e=0.05)	21	unsafe	0.2435900330019649
net4 (e=0.05)	22	timeout	902.2253502370004
net4 (e=0.05)	23	timeout	901.1254156540017
net4 (e=0.05)	24	timeout	902.2453149020002
net4 (e=0.05)	25	unsafe	11.927419152998482

Safe: 1, unsafe: 6, error: 0, unknown: 18, Total Time: 16987.63 sec
