net2 (e=0.05)	1	unsafe	0.18993986500004212
net2 (e=0.05)	2	unsafe	0.1810872549999658
net2 (e=0.05)	3	unsafe	0.17416834899995592
net2 (e=0.05)	4	unsafe	0.18403678800018497
net2 (e=0.05)	5	unsafe	0.174272215999963
net2 (e=0.05)	6	unsafe	0.17810863700015034
net2 (e=0.05)	7	unsafe	0.17630496600008883
net2 (e=0.05)	8	unsafe	0.17573922800011132
net2 (e=0.05)	9	unsafe	0.17777184800002033
net2 (e=0.05)	10	unsafe	1.7058560430000398
net2 (e=0.05)	11	safe	7.964153159000034
net2 (e=0.05)	12	unsafe	0.20659191699996882
net2 (e=0.05)	13	unsafe	1.7521590490000563
net2 (e=0.05)	14	unsafe	0.29403271999990466
net2 (e=0.05)	15	unsafe	3.2757551770000646
net2 (e=0.05)	16	safe	490.246024478
net2 (e=0.05)	17	unsafe	0.22398024299991448
net2 (e=0.05)	18	unsafe	0.18127782500005196
net2 (e=0.05)	19	unsafe	0.18010843399997611
net2 (e=0.05)	20	unsafe	1.747201744999984
net2 (e=0.05)	21	unsafe	1.8886883479999597
net2 (e=0.05)	22	unsafe	0.18730256399999234
net2 (e=0.05)	23	safe	31.9615745399999
net2 (e=0.05)	24	unsafe	0.21737812300011683
net2 (e=0.05)	25	unsafe	0.18259733000013512

Safe: 3, unsafe: 22, error: 0, unknown: 0, Total Time: 543.92 sec
