0.002907242000219412	1
0.003122091000477667	2
0.006920967999576533	3
0.007020754999757628	4
0.007154117000027327	5
0.1524639790004585	6
0.15327544799947646	7
0.1543952670008366	8
0.1545605470000737	9
0.15498550699976477	10
0.15534022100018774	11
0.1554830380000567	12
0.15594370300004812	13
0.15614276999986032	14
0.15652475299975777	15
0.15664091400049074	16
0.15716127500036237	17
0.15719755600002827	18
0.15721030899931066	19
0.15734077399974922	20
0.15736900000047171	21
0.15753050900002563	22
0.15786078200017073	23
0.15817557700029283	24
0.1589162899999792	25
0.1589608739996038	26
0.1594937989993923	27
0.15954408400011744	28
0.15965346799930558	29
0.1597361619997173	30
0.15979335700012598	31
0.1600404119999439	32
0.1600993499996548	33
0.16053632400053175	34
0.16060706400003255	35
0.16101993099982792	36
0.16110374900017632	37
0.16136815400022897	38
0.16150883400041494	39
0.16152158499971847	40
0.16182034899975406	41
0.16193922399997973	42
0.16211780399953568	43
0.1624593830001686	44
0.16265117000057217	45
0.16292374299973744	46
0.1630506739993507	47
0.16315066799961642	48
0.16500539200023923	49
0.16520571799992467	50
0.1652748470005463	51
0.165325988999939	52
0.16631667899946478	53
0.16671708499961824	54
0.1680951449998247	55
0.16823320500043337	56
0.16824944899963157	57
0.1682892590006304	58
0.16878345600071043	59
0.1696325760003674	60
0.1709801430006337	61
0.1711157159998038	62
0.17134926700055075	63
0.17178572500051814	64
0.1736780870005532	65
0.17553106500054128	66
0.17658201799986273	67
0.1776328679998187	68
0.17766014199969504	69
0.17907586799992714	70
0.17956829099966853	71
0.17963426500045898	72
0.18344007299947407	73
0.18449656299981143	74
0.18898035199981678	75
0.19444937499974912	76
0.19812591899972176	77
0.19912601200030622	78
0.2004123710003114	79
0.2092964839994238	80
0.21101721199920576	81
0.21231823500056635	82
0.21619045100032963	83
0.21867392999956792	84
0.21907417300008092	85
0.21931818099983502	86
0.22073547699983465	87
0.22154131600018445	88
0.22315075699953013	89
0.22497021300023334	90
0.22846309299984568	91
0.22877321299984033	92
0.2308047450005688	93
0.233828123999956	94
0.23717219499940256	95
0.2399868600004993	96
0.24067822699998942	97
0.24175491300047725	98
0.241776244999528	99
0.24802130500029307	100
0.25179225800002314	101
0.25314715199965576	102
0.25458330400033446	103
0.2549770460000218	104
0.2561452179998014	105
0.27687749000051554	106
0.2865618599998925	107
0.30513642599999	108
0.3489794819997769	109
0.35057892899931176	110
0.37375281099957647	111
0.3925874400001703	112
0.418679035000423	113
0.42295695099983277	114
0.4260489910002434	115
0.43040923699936684	116
0.4387073509997208	117
0.4542543489997115	118
0.46416401600072277	119
0.47073444000034215	120
0.5036260090000724	121
0.5084937020001234	122
0.5225202379997427	123
0.5570518589993299	124
0.569635883999581	125
0.6122034790005273	126
0.6192221450000943	127
0.6220131179998134	128
0.6540455670001393	129
0.666951293999773	130
0.6849839159995099	131
0.6973100900004283	132
0.7318957920006142	133
0.7525730239995028	134
0.7604362960000799	135
0.7661428149995118	136
0.7845025480000913	137
0.7899879140004487	138
0.794855127000119	139
0.8018017869999312	140
0.8105494370001907	141
0.8116569430003437	142
0.8407110739999553	143
0.8498316069999419	144
0.850709285999983	145
0.909358228000201	146
0.9094341840000197	147
0.9188782709998122	148
0.9788694729995768	149
1.0233249369994155	150
1.183502182000666	151
1.246240602999933	152
1.3467993430003844	153
1.3724517729997388	154
1.42104208299952	155
1.438844364999568	156
1.4966847570003665	157
1.510634170999765	158
1.6163293609997709	159
1.632362153000031	160
1.6858387530000982	161
2.0334363539996048	162
2.1444033139996463	163
2.350363615999413	164
2.469156822000514	165
2.515627800000402	166
2.8136904269995284	167
2.8329905569999028	168
2.861531315999855	169
2.96020333100023	170
3.190697408000233	171
3.4157777780001197	172
3.5380996550002237	173
3.8425143269996624	174
3.963934013000653	175
4.03370769600042	176
4.103166279999641	177
4.277052565999838	178
4.475572408999142	179
5.182030016000681	180
5.301336793999326	181
5.380537259999073	182
5.476104012999713	183
6.591865749000135	184
7.458647229000235	185
7.590313575999971	186
