net4 (e=0.02)	1	safe	0.023625207000122828
net4 (e=0.02)	2	safe	0.022477870999864535
net4 (e=0.02)	3	safe	215.63787263899985
net4 (e=0.02)	4	safe	0.024991058000068733
net4 (e=0.02)	5	safe	0.02391824100004669
net4 (e=0.02)	6	safe	6.278534061999835
net4 (e=0.02)	7	safe	0.02411546999996972
net4 (e=0.02)	8	timeout	900.597651995
net4 (e=0.02)	9	safe	4.206858346999979
net4 (e=0.02)	10	safe	0.025484149000021716
net4 (e=0.02)	11	safe	0.024117082999964623
net4 (e=0.02)	12	safe	0.023905130999992252
net4 (e=0.02)	13	safe	0.02519192399995518
net4 (e=0.02)	14	safe	0.023593527999764774
net4 (e=0.02)	15	safe	0.025392593999640667
net4 (e=0.02)	16	safe	0.02422841800034803
net4 (e=0.02)	17	safe	5.38930504200016
net4 (e=0.02)	18	safe	0.023520936999830155
net4 (e=0.02)	19	unsafe	0.2640283669998098
net4 (e=0.02)	20	safe	0.026166830999954982
net4 (e=0.02)	21	safe	42.74756034500024
net4 (e=0.02)	22	safe	0.028305147000082798
net4 (e=0.02)	23	safe	0.025112775999787118
net4 (e=0.02)	24	safe	0.02431979599987244
net4 (e=0.02)	25	safe	6.367432277000262

Safe: 23, unsafe: 1, error: 0, unknown: 1, Total Time: 1182.0 sec
