1_1	1	safe	0.8262219979951624
1_2	1	safe	1.1876872319844551
1_3	1	safe	1.45729758698144
1_4	1	safe	1.7862122539954726
1_5	1	safe	1.0300783500133548
1_6	1	safe	2.31755816200166
1_7	1	safe	1.0080735360097606
1_8	1	safe	1.8267531119927298
1_9	1	safe	1.0758250119979493
2_1	1	safe	2.718024884001352
2_2	1	safe	6.000078507990111
2_3	1	safe	2.4635298759967554
2_4	1	safe	1.4529052260040771
2_5	1	safe	6.496602125000209
2_6	1	safe	4.567737225006567
2_7	1	safe	8.05651821399806
2_8	1	safe	7.829063198005315
2_9	1	safe	12.196379892993718
3_1	1	safe	3.6453479430056177
3_2	1	safe	2.174645774997771
3_3	1	safe	4.513381708995439
3_4	1	safe	1.6457341049972456
3_5	1	safe	4.711396421014797
3_6	1	safe	12.196670664008707
3_7	1	safe	9.062875314994017
3_8	1	safe	7.7876139619911555
3_9	1	safe	6.5371740569826216
4_1	1	safe	5.812610697001219
4_2	1	safe	4.906436603021575
4_3	1	safe	2.312311576999491
4_4	1	safe	1.8228440069942735
4_5	1	safe	4.652160595025634
4_6	1	safe	15.815895781008294
4_7	1	safe	8.152132949006045
4_8	1	safe	7.161164711986203
4_9	1	safe	17.68957281098119
5_1	1	safe	1.647770904994104
5_2	1	safe	2.146545205003349
5_3	1	safe	1.272423353017075
5_4	1	safe	1.5920646190061234
5_5	1	safe	3.3593574430269655
5_6	1	safe	6.745393906981917
5_7	1	safe	4.900900141015882
5_8	1	safe	6.087538080988452
5_9	1	safe	8.737149419990601
1_1	2	safe	1.1832927660143469
1_2	2	unsafe	0.34182096100994386
1_3	2	unsafe	1.294814655004302
1_4	2	unsafe	0.6253180669737048
1_5	2	unsafe	0.309432215988636
1_6	2	unsafe	1.1318462650233414
1_7	2	safe	2.0378911849984434
1_8	2	safe	3.1594749460055027
1_9	2	safe	1.8428858379775193
2_1	2	unsafe	0.17731918199569918
2_2	2	unsafe	0.0912871320033446
2_3	2	unsafe	0.12455341598251835
2_4	2	unsafe	0.14976679100072943
2_5	2	unsafe	0.2404695909935981
2_6	2	unsafe	0.2700859660108108
2_7	2	unsafe	0.1801143589837011
2_8	2	unsafe	0.12151274000643753
2_9	2	unsafe	0.643120558001101
3_1	2	unsafe	0.3627786900033243
3_2	2	unsafe	0.3150454930146225
3_3	2	safe	20.17801514698658
3_4	2	unsafe	0.17969059399911202
3_5	2	unsafe	0.2345296980056446
3_6	2	unsafe	0.15453884299495257
3_7	2	unsafe	0.5524058720038738
3_8	2	unsafe	0.09753341999021359
3_9	2	unsafe	0.2106267899798695
4_1	2	unsafe	0.18203337001614273
4_2	2	safe	21.3157496379863
4_3	2	unsafe	0.22462786300457083
4_4	2	unsafe	0.17802757801837288
4_5	2	unsafe	0.1266141519881785
4_6	2	unsafe	0.254115838004509
4_7	2	unsafe	0.14552833800553344
4_8	2	unsafe	0.2104227730014827
4_9	2	unsafe	0.16039860699675046
5_1	2	unsafe	0.12424799299333245
5_2	2	unsafe	0.18639260597410612
5_3	2	unsafe	2.1197966519976035
5_4	2	unsafe	0.23988233497948386
5_5	2	unsafe	0.09056633099680766
5_6	2	unsafe	0.13938727500499226
5_7	2	unsafe	0.14829721598653123
5_8	2	unsafe	0.577254562987946
5_9	2	unsafe	0.119496564992005
1_1	3	safe	1.077168795018224
1_2	3	safe	0.6652777399867773
1_3	3	safe	0.6442677379818633
1_4	3	safe	0.20944931198027916
1_5	3	safe	0.265586703986628
1_6	3	safe	0.1648288739961572
1_7	3	unsafe	0.08306242298567668
1_8	3	unsafe	0.08107156099868007
1_9	3	unsafe	0.07875207700999454
2_1	3	safe	0.49161989899585024
2_2	3	safe	0.42846163897775114
2_3	3	safe	0.49277744599385187
2_4	3	safe	0.00492867999128066
2_5	3	safe	0.2686792580061592
2_6	3	safe	0.25889286102028564
2_7	3	safe	0.17397396100568585
2_8	3	safe	0.20787123899208382
2_9	3	safe	0.001844426995376125
3_1	3	safe	0.3821373740211129
3_2	3	safe	0.46474712700000964
3_3	3	safe	0.3334427409863565
3_4	3	safe	0.222260061011184
3_5	3	safe	0.18453932600095868
3_6	3	safe	0.2655590529902838
3_7	3	safe	0.12878753000404686
3_8	3	safe	0.17376997700193897
3_9	3	safe	0.22310573898721486
4_1	3	safe	0.3338326780067291
4_2	3	safe	0.6258977759862319
4_3	3	safe	0.7879789340076968
4_4	3	safe	0.2356976929877419
4_5	3	safe	0.23779677101993002
4_6	3	safe	0.33483019200502895
4_7	3	safe	0.2419274769781623
4_8	3	safe	0.17331461200956255
4_9	3	safe	0.24260243700700812
5_1	3	safe	0.6126095739891753
5_2	3	safe	0.3209344170172699
5_3	3	safe	0.22641661201487295
5_4	3	safe	0.1592363610106986
5_5	3	safe	0.2317958659841679
5_6	3	safe	0.27127728299819864
5_7	3	safe	0.002105040999595076
5_8	3	safe	0.34680855498299934
5_9	3	safe	0.004584312002407387
1_1	4	safe	0.509030563000124
1_2	4	safe	0.5893434570170939
1_3	4	safe	0.3876875169808045
1_4	4	safe	0.28719885100144893
1_5	4	safe	0.30967954100924544
1_6	4	safe	0.2616589200042654
1_7	4	unsafe	0.08320598100544885
1_8	4	unsafe	0.08136090301559307
1_9	4	unsafe	0.07772105999174528
2_1	4	safe	0.31697386599262245
2_2	4	safe	0.40001420900807716
2_3	4	safe	0.17373424500692636
2_4	4	safe	0.21724621500470676
2_5	4	safe	0.3017461810086388
2_6	4	safe	0.32305386499501765
2_7	4	safe	0.1736769330163952
2_8	4	safe	0.24707608198514208
2_9	4	safe	0.009040328994160518
3_1	4	safe	0.2704584790044464
3_2	4	safe	0.31560305898892693
3_3	4	safe	0.16575266400468536
3_4	4	safe	0.16893476599943824
3_5	4	safe	0.19641441400744952
3_6	4	safe	0.16641764098312706
3_7	4	safe	0.3159214830084238
3_8	4	safe	0.3244500810105819
3_9	4	safe	0.35077871099929325
4_1	4	safe	0.21576655699755065
4_2	4	safe	0.23301375698065385
4_3	4	safe	0.212425183999585
4_4	4	safe	0.29996122999000363
4_5	4	safe	0.24308458401355892
4_6	4	safe	0.22318935400107875
4_7	4	safe	0.16057864000322297
4_8	4	safe	0.24105561900069006
4_9	4	safe	0.17305431197746657
5_1	4	safe	0.18836491997353733
5_2	4	safe	0.16491508999024518
5_3	4	safe	0.21700171899283305
5_4	4	safe	0.3461573150125332
5_5	4	safe	0.22752741401200183
5_6	4	safe	0.19033518902142532
5_7	4	safe	0.1743901789886877
5_8	4	safe	0.16564158600522205
5_9	4	safe	0.16545385698555037
1_1	5	safe	2.479458212008467
1_1	6	safe	13.624649467004929
1_9	7	timeout	60.03554933599662
2_9	8	unsafe	0.3359514639887493
3_3	9	safe	7.090360987000167
4_5	10	safe	1.373362572019687
